"target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSG00000173846","PLK3",6,24.0791788994106,4.6009361617414e-07,5.93424410180625e-05
"ENSG00000107262","BAG1",11,42.8509243114714,4.73591947088724e-07,6.07653000860975e-05
"ENSG00000137959","IFI44L",10,28.11779094295,4.97518755216358e-07,6.35045312681605e-05
"ENSG00000229167","",2,4.3049255878666,5.11608834067808e-07,6.49664104497961e-05
"ENSG00000163900","TMEM41A",6,21.4435041535568,5.33200039687882e-07,6.67246632200877e-05
"ENSG00000171368","TPPP",1,6.75448093649259,5.33580623274093e-07,6.67246632200877e-05
"ENSG00000142961","MOB3C",2,10.5351967742911,5.28255124809521e-07,6.67246632200877e-05
"ENSG00000278637","H4C1",1,5.42176767543891,5.46681566010735e-07,6.8017678680174e-05
"ENSG00000039560","RAI14",22,80.4778525392723,5.83821937567308e-07,7.22736353365359e-05
"ENSG00000105327","BBC3",3,10.6763489765137,6.22291308715014e-07,7.66507319509718e-05
"ENSG00000085552","IGSF9",6,23.8240127927108,6.58335830895679e-07,8.06870805677366e-05
"ENSG00000089041","P2RX7",1,4.57594690905134,6.85666542425462e-07,8.36207686764914e-05
"ENSG00000137804","NUSAP1",8,28.8723789330605,6.94993133823095e-07,8.43406692203544e-05
"ENSG00000260604","",1,3.88377813307937,7.21029748841825e-07,8.70714110917567e-05
"ENSG00000197705","KLHL14",3,15.526502136791,7.46542109454508e-07,8.97125115434722e-05
"ENSG00000099783","HNRNPM",14,55.5895488924309,8.06805229988232e-07,9.60363996153511e-05
"ENSG00000161692","DBF4B",7,23.0539259638479,8.06963049335404e-07,9.60363996153511e-05
"ENSG00000134030","CTIF",9,31.0141764002157,8.85690511223278e-07,0.000104898969923007
"ENSG00000076513","ANKRD13A",9,37.8642514106696,9.11360786089094e-07,0.000107422837154569
"ENSG00000166710","B2M",8,32.6426045163921,1.02261002442822e-06,0.00011996189500852
"ENSG00000163083","INHBB",1,6.44261458639481,1.07144812859315e-06,0.000125095377478163
"ENSG00000198901","PRC1",14,41.854757077491,1.08232426923266e-06,0.000125769143266729
"ENSG00000279838","",1,3.84125341398574,1.14985525937923e-06,0.000132989128238532
"ENSG00000112081","SRSF3",7,42.400355750867,1.17061729473151e-06,0.000134434317162478
"ENSG00000163347","CLDN1",2,9.92275349524608,1.17326479358363e-06,0.000134434317162478
"ENSG00000182795","C1orf116",2,9.22134523431542,1.22522712408759e-06,0.000139738287971749
"ENSG00000104960","PTOV1",13,48.5483917212537,1.2377308667121e-06,0.000140513824430657
"ENSG00000160949","TONSL",3,13.9406260212395,1.30777443443611e-06,0.000147784510056576
"ENSG00000184992","BRI3BP",3,17.3805543240647,1.37606113125558e-06,0.00015479116880585
"ENSG00000234975","FTH1P2",1,4.20291848407597,1.43458954609716e-06,0.000160641424855016
"ENSG00000170412","GPRC5C",12,44.2496288500123,1.49125538728224e-06,0.000166231115229403
"ENSG00000233822","H2BC15",3,15.1649623350497,1.53836637238629e-06,0.000170710160287101
"ENSG00000147883","CDKN2B",3,15.2281531518759,1.59152847438409e-06,0.000175715400050853
"ENSG00000278828","H3C10",1,7.12777875933956,1.5993374640907e-06,0.000175715400050853
"ENSG00000263563","UBBP4",1,3.35266562214287,1.61200245226275e-06,0.000175715400050853
"ENSG00000097046","CDC7",4,14.8542941970497,1.60606680840798e-06,0.000175715400050853
"ENSG00000128342","LIF",2,10.2123214051557,1.63967061340614e-06,0.000177943989256653
"ENSG00000093009","CDC45",9,19.2257774000603,1.68653803274344e-06,0.000181482461708289
"ENSG00000085999","RAD54L",10,23.9809073121258,1.69437654527731e-06,0.000181482461708289
"ENSG00000170004","CHD3",16,66.6769079875871,1.69253318280288e-06,0.000181482461708289
"ENSG00000105971","CAV2",4,15.8747757665876,1.72172488105024e-06,0.000183613387206375
"ENSG00000115295","CLIP4",10,35.4150596495189,1.75292678539081e-06,0.000186135135164235
"ENSG00000007944","MYLIP",2,9.29232493606989,1.77953714221048e-06,0.000188149774671052
"ENSG00000160014","CALM3",9,33.9010619319389,1.93230712916373e-06,0.000203429000542515
"ENSG00000198826","ARHGAP11A",8,30.8625423452685,2.0131642194729e-06,0.000211039576794532
"ENSG00000130726","TRIM28",15,68.3538501581097,2.14030118911815e-06,0.000223416609296295
"ENSG00000068489","PRR11",4,15.8474197158683,2.16381188485211e-06,0.000224917745921231
"ENSG00000162366","PDZK1IP1",1,3.92053674359615,2.18989882563611e-06,0.000226672930964478
"ENSG00000183255","PTTG1IP",6,33.6159467490537,2.22127226539636e-06,0.000228958335807696
"ENSG00000163746","PLSCR2",1,4.16233284070414,2.39685647144996e-06,0.000246027329892374
"ENSG00000013364","MVP",9,30.2777953160304,2.42904375677364e-06,0.000248296651237007
