"target_id","ens_gene","ext_gene","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","b","se_b"
"ENST00000522356.3","ENSG00000206077","ZDHHC11B",2.36635699867346e-06,0.00368054904104786,22.2719701194403,4.87418295104228,1,6.14886354853158,0.819803469450468,0.00365525289948745,0.095817868550355,0.0318628278413506,0.095817868550355,-0.338955846232067,0.0697114378736182
"ENST00000524382.1","ENSG00000141971","MVB12A",9.57442050052808e-06,0.00842486086669189,19.5945043425526,108.298094205959,1,1.9110374762984,2.51716995834208,1.46696715989534,0.743198027981376,0.28319460538347,0.743198027981376,1.55655773076711,0.353253185253337
"ENST00000530167.1","ENSG00000188486","H2AX",1.42734316887311e-05,0.00999017874510991,18.8322348414647,5.17166663679475,1,6.86257749722992,0.362360282819374,0.00367235752208553,0.101871859555358,0.0308835910354061,0.101871859555358,0.325920314376361,0.0740468191484093
"ENST00000540125.1","ENSG00000013588","GPRC5A",8.66799541135939e-07,0.00252215468509768,24.2033815768629,27.552319412515,1,2.3263541253017,2.34445733370526,0.213021439341433,0.349270793567036,0.189436641106589,0.349270793567036,-0.845319331877724,0.169008457645982
"ENST00000542454.2","ENSG00000168398","BDKRB2",1.32447305334428e-06,0.0030900587035976,23.3873406012309,25.6977690268112,1,3.08739235945213,1.53821792189962,0.252954607363065,0.271489658490224,0.103916294134331,0.271489658490224,-0.794923966602584,0.15921251962869
"ENST00000545683.1","ENSG00000203814","H2BC18",6.49355309981341e-06,0.00655969362004656,20.3369176854998,6.32586038459244,1,6.39858981602174,0.354677875625875,0.00809466327153325,0.121004528250761,0.0313035771518514,0.121004528250761,0.372109201182687,0.080800927274384
"ENST00000553821.2","ENSG00000140022","STON2",1.77008049627164e-06,0.0032809408773269,22.8297110123959,4.02913871128026,1,7.03308302745949,0.746753084822845,0.00136855118780221,0.0808587694505704,0.0309268200039627,0.0808587694505704,0.311260592742661,0.0630661797968002
"ENST00000555447.5","ENSG00000140022","STON2",1.77083953513408e-06,0.0032809408773269,22.8288870269777,6.04111773459641,1,6.72179962639895,0.731800544072815,0.0165712239537222,0.106716893078858,0.0309275632570474,0.106716893078858,0.381127586081114,0.0772239941045437
"ENST00000559195.5","ENSG00000185215","TNFAIP2",1.20152864022338e-05,0.00927194094698179,19.1608453636055,7.03213621699731,1,4.43271425946084,0.906454903428696,0.0505301026546615,0.0929828813656918,0.0449231719285161,0.0929828813656918,-0.382793889349174,0.0860915552319361
"ENST00000560014.5","ENSG00000182718","ANXA2",1.11850406273924e-05,0.00913333134164108,19.2975392792851,5.69892343749621,1,5.40791291628359,0.438384823237743,0.0099986032915816,0.106305956657321,0.0349822924667706,0.106305956657321,-0.345620361970443,0.0774075423236998
"ENST00000562691.2","ENSG00000261324","",1.26137622540164e-07,0.000854038989529307,27.9245733750985,3.94274420803088,1,5.38112113606143,0.354425473807283,0.00610199251991781,0.0743621749909164,0.035130430275257,0.0743621749909164,-0.333244972924407,0.0596120049270927
"ENST00000564908.1","ENSG00000198736","MSRB1",9.20816369019647e-07,0.00257797012478563,24.0869622930285,33.235386181257,1,2.28100965141011,1.82691128697465,0.214876135570563,0.463397051802028,0.196934354497658,0.463397051802028,0.91330563261254,0.179108264352079
"ENST00000566733.2","ENSG00000260604","",1.63375500101195e-06,0.0032809408773269,22.9837625288846,14.52916099564,1,3.88377813307937,0.994013210088276,0.0356787405923312,0.260834749114607,0.0586735899046201,0.260834749114607,-0.592666833475126,0.119595084074769
"ENST00000569046.1","ENSG00000259781","HMGB1P6",1.28607426425513e-05,0.0096938342312178,19.0310673234558,3.54745530644653,1,5.81762221060856,0.0701729726235508,0.00642948132529989,0.0659675657450374,0.0329844870146651,0.0659675657450374,0.271114753111445,0.0612179261926026
"ENST00000570989.1","ENSG00000005884","ITGA3",6.65677948707373e-06,0.00665596437121817,20.2894163296568,3.41744850044973,1,5.13413028523658,0.621809239629023,0.0077009987150374,0.0620428482329163,0.0366649658208533,0.0620428482329163,-0.273239916921005,0.059414401333424
"ENST00000571722.3","ENSG00000262074","SNORD3B-2",4.71186830657401e-06,0.00549650656695922,20.9509795896321,9.17920199640668,1,6.44497140800072,0.551244604858828,0.00260261147068417,0.184728041517207,0.0312258028848316,0.184728041517207,0.453740557469982,0.0968005673154486
"ENST00000583708.6","ENSG00000263563","UBBP4",3.06464518532828e-06,0.00435215148434706,21.7756532677004,28.464967187908,1,3.35266562214287,1.37725366228471,0.16854072878941,0.412376968922999,0.0842746304501058,0.412376968922999,0.811683815808779,0.169212719007487
"ENST00000583931.6","ENSG00000143401","ANP32E",6.42415753618226e-06,0.00655719113182737,20.3574770457037,3.54846089500815,1,7.04997096018406,0.342249935149476,0.00420436114131898,0.0682132081445615,0.0309368554451389,0.0682132081445615,0.27881166605921,0.0605057757866053
"ENST00000586076.1","ENSG00000267801","",5.04904831227036e-08,0.000722154548817086,29.697861731599,5.86169552039702,1,3.70584148251881,0.417880843257888,0.032620103075469,0.087006336116307,0.06535806778716,0.087006336116307,-0.449751217266229,0.0829142451072849
"ENST00000588388.5","ENSG00000131941","RHPN2",5.61061710224544e-06,0.00597579509363941,20.6166454705965,3.7103008003921,1,7.1201394048577,0.887772963951816,0.0156405604001136,0.0600798640976843,0.030989684406592,0.0600798640976843,-0.286582883953581,0.0617271780308218
"ENST00000588676.1","ENSG00000141664","ZCCHC2",5.29424393163642e-06,0.00591489884148704,20.727776400285,3.61773474401471,1,4.58523216935135,0.240979587393533,0.0151953895794561,0.0586359317269665,0.0423628642828686,0.0586359317269665,-0.289073817634522,0.0633502536664156
"ENST00000598523.3","ENSG00000268089","GABRQ",6.86729712257961e-06,0.00679709808532658,20.2298501273515,9.98635602172809,1,3.9775588987186,1.80644909839011,0.0375810611483018,0.166222122968598,0.0556944129207139,0.166222122968598,0.466521386526841,0.101619074276009
"ENST00000603223.1","ENSG00000145990","GFOD1",4.04229228144385e-06,0.00513184073444957,21.2446872568245,4.79623623566315,1,4.87479011379319,0.351701360037735,0.0205721463316546,0.0773102258247363,0.0388241396456877,0.0773102258247363,-0.329854876187407,0.0697889770431129
"ENST00000605249.1","ENSG00000271204","",1.39793237735601e-07,0.000854038989529307,27.7256989495949,5.32229657081816,1,4.72236029090615,0.484020468850452,0.0116816153092247,0.0969366820544113,0.0405021686618783,0.0969366820544113,-0.38612151728677,0.0693833275273571
"ENST00000609740.1","ENSG00000163006","CCDC138",4.99864832527083e-06,0.00569543665228649,20.837804868996,3.82726364507899,1,4.22444423670621,0.170277088140199,0.0171018666383536,0.0610055546897891,0.0492256618478497,0.0610055546897891,0.30761475744535,0.0680398769295147
"ENST00000613646.1","ENSG00000275894","",1.57993744930425e-07,0.000860082837680136,27.4889607912916,8.71074086289699,1,5.09301923806633,0.450534941101239,0.00813906805046322,0.169631153641312,0.0369612690037488,0.169631153641312,-0.492347255892553,0.0889510581181545
"ENST00000615164.2","ENSG00000276966","H4C5",1.25808575145223e-05,0.00955638035762027,19.073056225325,3.66348308087499,1,7.6001903117259,0.30979369575921,0.000577958547836237,0.0741870022863472,0.0318393871169137,0.0741870022863472,0.27576537355151,0.0621876899778737
"ENST00000616365.2","ENSG00000275379","H3C11",5.403996551108e-06,0.00594973948370754,20.6884864765996,10.5101957269012,1,6.05844130672814,0.432734482065423,0.00291097150783531,0.211582818837087,0.0321250377872205,0.211582818837087,0.483025605053274,0.103824223557389
"ENST00000617569.2","ENSG00000278637","H4C1",1.31984124098489e-06,0.0030900587035976,23.3940795246987,12.5222583096287,1,5.42176767543891,0.725010003519978,0.00565907205520467,0.249897219978035,0.0349066234168696,0.249897219978035,0.554125610098552,0.11062246516392
"ENST00000618305.2","ENSG00000275126","H4C13",9.23691451259877e-06,0.00830373191982136,19.6630740000813,15.7918548286701,1,5.57112143878178,0.54208616123876,0.00462150215953604,0.317661249445976,0.0341188234057197,0.317661249445976,0.579822074453871,0.128435781018124
"ENST00000619352.4","ENSG00000198830","HMGN2",9.20117935064076e-06,0.00830373191982136,19.6704809341827,2.65619940457387,1,7.59024376520042,0.314682937118657,0.00171957650898966,0.0524885746047627,0.0318129636090777,0.0524885746047627,0.237835204910605,0.0526709407950405
"ENST00000621112.2","ENSG00000273703","H2BC14",7.24650937567644e-06,0.00710070960703783,20.1270351576062,14.4210337606637,1,4.06065646698325,2.92903861363822,0.0742131393453245,0.220093672096791,0.0533152446091224,0.220093672096791,0.559442584358743,0.122227403744467
"ENST00000621411.3","ENSG00000286522","H3C2",7.72410854493369e-07,0.00252215468509768,24.4254612438207,12.7394709363246,1,7.44671483775585,0.492282724752368,0.000710568128468188,0.259278634653666,0.0314738245758115,0.259278634653666,0.568583010226258,0.110554998588515
"ENST00000622315.1","ENSG00000272398","CD24",2.84027483687548e-07,0.00115963687798231,26.3553743519316,6.16035589256195,1,5.73049145156539,1.19310733253647,0.0116530461241402,0.114068502703655,0.0333551318080229,0.114068502703655,-0.407357721212015,0.0755652460717222
"ENST00000623474.1","ENSG00000279838","",2.34938524754685e-06,0.00368054904104786,22.2857917683351,10.7164103022181,1,3.84125341398574,0.329286869852348,0.0267506674775275,0.191951583588147,0.0601395841557162,0.191951583588147,-0.502719413656759,0.103353264529
"ENST00000626030.1","ENSG00000136160","EDNRB",2.41612802469897e-06,0.00369924301381567,22.232003214788,75.051274674665,1,1.54939791423674,2.29662207841428,0.474688715141081,1.05696995168882,0.422647282697816,1.05696995168882,1.32909572142739,0.273644762769941
"ENST00000642040.1","ENSG00000073910","FRY",1.15261443657061e-05,0.00924257620452188,19.2401846975397,5.84871392228946,1,5.83102023193591,0.984527897545224,0.0136719468638997,0.105689561754253,0.0329303618731109,0.105689561754253,-0.349700845559594,0.0784584017673322
"ENST00000642980.1","ENSG00000105357","MYH14",5.31198818274543e-06,0.00591489884148704,20.7213691160318,4.84030120664592,1,4.6936520523923,0.884553780075838,0.0179035466678442,0.0808781106106439,0.0408615171706221,0.0808781106106439,-0.328007253087981,0.0704371827701206
"ENST00000643779.1","ENSG00000285106","",4.76113533247814e-08,0.000722154548817086,29.8116857138715,6.66800461992711,1,4.79678739993507,0.569094613088628,0.0256906835903831,0.110391043346905,0.0396371535819969,0.110391043346905,-0.444265283590602,0.0762280572357096
"ENST00000647388.1","ENSG00000231721","LINC-PINT",9.42475606064229e-08,0.000839557269882015,28.4886872949568,4.60884902293806,1,5.46135114031527,0.442175929165366,0.00586823560786015,0.0881899077174064,0.0346934826579007,0.0881899077174064,-0.363059678402954,0.0641273426401809
"ENST00000649389.1","ENSG00000140022","STON2",8.42110421887095e-06,0.00805327051511143,19.8397963296747,3.62334312832228,1,7.48143961813261,0.539525555512641,0.0033160161424219,0.0706297619866043,0.0315486893812006,0.0706297619866043,0.278765054623753,0.0614241177816526
"ENST00000662305.1","ENSG00000157557","ETS2",8.02311779964808e-06,0.0077838541282368,19.932350444456,4.20491681460719,1,5.53854014756215,0.456245298070765,0.0165595809875794,0.0692550478819551,0.0342876264711776,0.0692550478819551,-0.300882126664164,0.0661156100606828
"ENST00000664545.1","ENSG00000224078","SNHG14",1.00740237208019e-05,0.00858376901177337,19.4973330231322,4.91700561207199,1,4.23102286335413,4.69808703197377,0.0510592394736127,0.0492878138339789,0.0490758729758866,0.0492878138339789,0.369519644721956,0.0839311108775773
